Country,Year,Total_weight_kg,availability_of_metro,lines,stations,annual_ridership_mill,Population_eating_chocolate,Cost_kg_USD,Urban_population,Lifetime,GDP_USD,Inflation,kg_per_person,kg_per_GDP
Bangladesh,2002,405212.0,No,,,,30565405.0,4.858,24.756,63.591,339.69,3.33256493271913,0.0133,1192.8876
Bangladesh,2003,294223.0,No,,,,31013477.0,4.858,25.429,64.288,366.68,5.66870773441476,0.0095,802.3972
Bangladesh,2004,356759.0,No,,,,31438628.0,4.858,26.114,64.912,391.52,7.5875363850469,0.0113,911.2153
Bangladesh,2005,190812.0,No,,,,31837473.0,4.858,26.809,65.509,398.22,7.04661816222039,0.006,479.1623
Bangladesh,2006,353734.0,No,,,,32209314.0,4.858,27.517,66.048,477.93,6.76526117054757,0.011,740.1377
Bangladesh,2007,377859.0,No,,,,32557641.0,4.858,28.237,66.458,549.23,9.10698496905383,0.0116,687.9795
Bangladesh,2008,250949.0,No,,,,32884338.0,4.858,28.968,67.047,635.68,8.90194489465154,0.0076,394.7725
Bangladesh,2009,345463.0,No,,,,33192217.0,4.858,29.709,67.527,714.58,5.42347236174679,0.0104,483.449
Bangladesh,2010,466221.0,No,,,,33484436.0,4.858,30.462,68.009,808.7,8.12667639169917,0.0139,576.5067
Bangladesh,2011,380909.0,No,,,,33790037.0,4.858,31.225,68.499,880.11,11.3951651552399,0.0113,432.797
Bangladesh,2012,258254.0,No,,,,34115422.0,4.858,31.993,68.989,926.36,6.21750422069284,0.0076,278.7836
Bangladesh,2013,276965.0,No,,,,34437071.0,4.858,32.762,69.487,1112.8,7.53040640913172,0.008,248.8902
Bangladesh,2015,638901.0,No,,,,35064299.0,4.858,34.308,70.543,1435.44,6.19428022984984,0.0182,445.0907
Barbados,1998,377473.0,No,,,,196827.0,9.817,34.503,74.465,11122.88,-1.26888660701212,1.9178,33.9366
Barbados,1999,552598.0,No,,,,196888.0,9.817,34.152,74.587,11651.79,1.56006240249605,2.8067,47.426
Barbados,2000,591818.0,No,,,,196547.0,9.817,33.827,74.58,12028.05,2.43581303489137,3.0111,49.2032
Barbados,2001,1233405.0,No,,,,196819.0,9.817,33.629,74.707,11992.77,2.57783490431289,6.2667,102.8457
Barbados,2002,573480.0,No,,,,198111.0,9.817,33.431,74.82,12116.99,0.12524945805599,2.8947,47.3286
Barbados,2003,582665.0,No,,,,199332.0,9.817,33.234,74.865,12442.66,1.61943319838055,2.9231,46.828
Barbados,2004,589567.0,No,,,,200474.0,9.817,33.037,75.15,13276.6,1.39442231075691,2.9409,44.4065
Barbados,2005,357765.0,No,,,,201530.0,9.817,32.841,74.96,14646.17,6.08218729535043,1.7752,24.4272
Barbados,2006,330743.0,No,,,,202502.0,9.817,32.646,75.049,15620.1,7.30766262828939,1.6333,21.1742
Barbados,2007,252598.0,No,,,,203466.0,9.817,32.451,75.263,17824.73,4.03422982885071,1.2415,14.1712
Barbados,2008,279088.0,No,,,,204536.0,9.817,32.256,75.3,18781.3,8.10810810810782,1.3645,14.8599
Barbados,2009,241489.0,No,,,,205592.0,9.817,32.063,75.458,18039.28,3.64386189258334,1.1746,13.3868
Barbados,2010,271928.0,No,,,,206432.0,9.817,31.87,75.488,18860.35,5.82421853311866,1.3173,14.418
Barbados,2011,225299.0,No,,,,207104.0,9.817,31.7,75.599,19346.0,9.43220240177221,1.0879,11.6458
Barbados,2012,258464.0,No,,,,207704.0,9.817,31.553,75.737,19034.11,4.53334753888766,1.2444,13.579
Barbados,2013,430576.0,No,,,,208249.0,9.817,31.429,75.816,19308.01,1.81410436049105,2.0676,22.3004
Barbados,2014,290358.0,No,,,,208761.0,9.817,31.328,75.926,19277.94,1.76950322089729,1.3909,15.0617
Barbados,2015,993624.0,No,,,,209243.0,9.817,31.249,76.055,18954.29,-1.11278992510967,4.7487,52.4221
Barbados,2016,301430.0,No,,,,209699.0,9.817,31.193,76.168,19065.84,1.28192813061895,1.4374,15.81
Belarus,1998,141493.0,Yes,3,33,5.37,6350764.0,7.211,69.064,68.4073170731707,1561.13,72.8697170535354,0.0223,90.635
Belarus,1999,67228.0,Yes,3,33,5.37,6324710.0,7.211,69.482,67.9073170731707,1250.0,293.678750889773,0.0106,53.7824
Belarus,2000,220714.0,Yes,3,33,5.37,6294527.0,7.211,69.973,68.9121951219512,1077.96,168.620235850933,0.0351,204.7516
Belarus,2001,1414058.0,Yes,3,33,5.37,6260981.0,7.211,70.458,68.5073170731707,1285.23,61.1349331618477,0.2259,1100.2373
Belarus,2002,2797513.0,Yes,3,33,5.37,6220274.0,7.211,70.939,68.0560975609756,1528.2,42.5375481348794,0.4497,1830.5935
Belarus,2003,3262140.0,Yes,3,33,5.37,6176001.0,7.211,71.415,68.5536585365854,1879.84,28.3978399133474,0.5282,1735.3285
Belarus,2004,3894474.0,Yes,3,33,5.37,6133107.0,7.211,71.887,68.9560975609756,2457.54,18.1082424937646,0.635,1584.7042
Belarus,2005,3637551.0,Yes,3,33,5.37,6090738.0,7.211,72.354,68.8512195121951,3230.5,10.3388794457932,0.5972,1126.0025
Belarus,2006,4483708.0,Yes,3,33,5.37,6053063.0,7.211,72.816,69.4048780487805,3977.1,6.99712903535589,0.7407,1127.3813
Belarus,2007,5638976.0,Yes,3,33,5.37,6024774.0,7.211,73.273,70.2073170731707,4894.55,8.4267527350531,0.936,1152.0928
Belarus,2008,5677626.0,Yes,3,33,5.37,6003496.0,7.211,73.726,70.4560975609756,6590.91,14.8378764828254,0.9457,861.4328
Belarus,2009,4475271.0,Yes,3,33,5.37,5989622.0,7.211,74.172,70.4073170731707,5350.94,12.9456563410402,0.7472,836.3523
Belarus,2010,5280845.0,Yes,3,33,5.37,5979174.0,7.211,74.672,70.4048780487805,6030.28,7.73574804312508,0.8832,875.7214
Belarus,2011,4212870.0,Yes,3,33,5.37,5967823.0,7.211,75.188,70.5536585365854,6520.01,53.2286983118173,0.7059,646.1447
Belarus,2012,8091556.0,Yes,3,33,5.37,5961738.0,7.211,75.697,71.9658536585366,6941.28,59.2197360232517,1.3572,1165.7153
Belarus,2013,11756683.0,Yes,3,33,5.37,5962605.0,7.211,76.199,72.4707317073171,7980.13,18.3122610377874,1.9717,1473.2445
Belarus,2014,10645023.0,Yes,3,33,5.37,5967806.0,7.211,76.693,72.9707317073171,8320.01,18.1195543526734,1.7837,1279.4483
Belarus,2015,8736497.0,Yes,3,33,5.37,5976995.0,7.211,77.181,73.6243902439025,5950.57,13.5344897649735,1.4617,1468.1782
Belarus,2016,7850658.0,Yes,3,33,5.37,5984410.0,7.211,77.661,73.8268292682927,5024.03,11.8365807653497,1.3119,1562.6216
Belgium,1996,15827829.12,Yes,4,59,2.19,9640520.0,10.856,96.851,77.1873170731707,27488.09,2.07702107350674,1.6418,575.8068
Belgium,1997,17607617.28,Yes,4,59,2.19,9667595.0,10.856,96.924,77.3707317073171,24820.08,1.62816049512958,1.8213,709.4102
Belgium,1998,18378509.76,Yes,4,59,2.19,9692131.0,10.856,96.996,77.4731707317073,25337.45,0.94925028835061,1.8962,725.3496
Belgium,1999,18485106.0,Yes,4,59,2.19,9718800.0,10.856,97.065,77.619512195122,25252.15,1.12084823417845,1.902,732.0211
Belgium,2000,19520589.0,Yes,4,59,2.19,9739131.0,10.856,97.129,77.7219512195122,23097.83,2.54451776190908,2.0043,845.1265
Belgium,2001,21720349.0,Yes,4,59,2.19,9772654.0,10.856,97.186,77.9731707317073,23014.1,2.46925823086078,2.2226,943.7844
Belgium,2002,21481986.0,Yes,4,59,2.19,9816324.0,10.856,97.241,78.0756097560976,25005.74,1.64521436175357,2.1884,859.0822
Belgium,2003,19896729.0,Yes,4,59,2.19,9857447.0,10.856,97.296,78.1292682926829,30654.83,1.5889639997038,2.0184,649.0569
Belgium,2004,21665709.0,Yes,4,59,2.19,9900227.0,10.856,97.35,78.8780487804878,35428.88,2.09728311239314,2.1884,611.5268
Belgium,2005,22181050.0,Yes,4,59,2.19,9954942.0,10.856,97.403,78.9804878048781,36808.76,2.78143263670022,2.2281,602.6025
Belgium,2006,22837917.0,Yes,4,59,2.19,10021020.0,10.856,97.454,79.380487804878,38703.33,1.7912077007046,2.279,590.0763
Belgium,2007,24238678.0,Yes,4,59,2.19,10094218.0,10.856,97.505,79.7829268292683,44320.03,1.82305630026808,2.4012,546.9012
Belgium,2008,29080581.0,Yes,4,59,2.19,10174223.0,10.856,97.555,79.6804878048781,48304.6,4.48944420508401,2.8583,602.0251
Belgium,2009,29813226.0,Yes,4,59,2.19,10272288.0,10.856,97.603,80.0341463414634,44855.03,-0.0531456741253769,2.9023,664.6574
Belgium,2010,30774405.0,Yes,4,59,2.19,10389795.0,10.856,97.651,80.1829268292683,44031.54,2.18929920422457,2.962,698.9173
Belgium,2011,31625458.0,Yes,4,59,2.19,10486699.0,10.856,97.698,80.5853658536585,47759.24,3.53208210722742,3.0158,662.1851
Belgium,2012,47335351.0,Yes,4,59,2.19,10552142.0,10.856,97.744,80.3853658536585,44871.8,2.83966343445899,4.4859,1054.902
Belgium,2013,47318320.0,Yes,4,59,2.19,10602262.0,10.856,97.789,80.5878048780488,46960.94,1.1130959402754,4.463,1007.6102
Belgium,2014,45017812.0,Yes,4,59,2.19,10649613.0,10.856,97.833,81.2878048780488,47991.23,0.340002833356922,4.2272,938.0425
Belgium,2015,36954146.0,Yes,4,59,2.19,10711568.0,10.856,97.876,80.9926829268293,40889.68,0.561429152790065,3.4499,903.7524
Belgium,2016,41584106.0,Yes,4,59,2.19,10766066.0,10.856,97.919,81.4390243902439,41849.83,1.97385264653181,3.8625,993.6505
Belize,1998,90458.0,No,,,,123845.0,6.801,45.793,68.906,3902.06,2.1952625003759,0.7304,23.1821
Belize,1999,726165.0,No,,,,128182.0,6.801,45.582,68.976,4008.51,2.62139524582746,5.6651,181.1558
Belize,2000,163618.0,No,,,,132439.0,6.801,45.398,68.911,4405.64,3.06743966930585,1.2354,37.1383
Belize,2001,370888.0,No,,,,136608.0,6.801,45.381,68.944,4474.05,3.65141786561502,2.715,82.8976
Belize,2002,409456.0,No,,,,140805.0,6.801,45.364,69.528,4643.02,4.24026660688645,2.908,88.1874
Belize,2003,426997.0,No,,,,145079.0,6.801,45.347,69.819,4788.67,2.31808274663101,2.9432,89.1682
Belize,2004,138553.0,No,,,,149428.0,6.801,45.33,70.152,4963.35,6.39443099742399,0.9272,27.9152
Belize,2005,169970.0,No,,,,153852.0,6.801,45.313,70.335,5065.87,-1.1043104441191,1.1048,33.552
Belize,2006,158843.0,No,,,,158333.0,6.801,45.296,70.535,5364.02,-7.11376771265014,1.0032,29.6127
Belize,2007,169376.0,No,,,,162855.0,6.801,45.279,70.652,5555.23,2.31808274642021,1.04,30.4895
Belize,2008,372344.0,No,,,,167399.0,6.801,45.262,70.665,5589.14,6.39443100250034,2.2243,66.6192
Belize,2009,195736.0,No,,,,171938.0,6.801,45.245,70.806,5321.55,-1.10431044864355,1.1384,36.7818
Belize,2010,252829.0,No,,,,176135.0,6.801,45.228,70.875,5464.99,0.917977378808888,1.4354,46.2634
Belize,2011,505417.0,No,,,,180014.0,6.801,45.228,70.975,5592.31,1.602056156402,2.8077,90.3771
Belize,2012,382189.0,No,,,,183928.0,6.801,45.246,71.134,5716.13,1.30058074547858,2.0779,66.8615
Belize,2013,479332.0,No,,,,187895.0,6.801,45.282,71.276,5954.36,0.50974776898322,2.5511,80.501
Belize,2014,436844.0,No,,,,191908.0,6.801,45.335,71.437,6129.1,1.20139964481058,2.2763,71.2738
Belize,2015,356434.0,No,,,,195983.0,6.801,45.406,71.647,6197.69,-0.861584009427748,1.8187,57.5108
Belize,2016,299144.0,No,,,,200588.0,6.801,45.495,71.843,6183.85,0.663427167917601,1.4913,48.375
Benin,1998,15445.0,No,,,,950528.0,7.806,37.699,56.154,493.96,5.75331458417064,0.0162,31.2677
Benin,1999,18562.0,No,,,,980395.0,7.806,38.015,56.336,525.13,0.326722893396866,0.0189,35.3474
Benin,2000,30486.0,No,,,,1011027.0,7.806,38.333,56.594,487.42,4.16540442290283,0.0302,62.5456
Benin,2001,15135.0,No,,,,1042383.0,7.806,38.65,56.654,492.4,3.98429547767893,0.0145,30.7372
Benin,2002,15840.0,No,,,,1074560.0,7.806,39.036,56.851,546.46,2.48916235491541,0.0147,28.9866
Benin,2003,25310.0,No,,,,1107830.0,7.806,39.536,57.092,676.0,1.48724246145442,0.0228,37.4408
Benin,2004,43727.0,No,,,,1142273.0,7.806,40.039,57.346,758.7,0.8738908308685,0.0383,57.6341
Benin,2005,115382.0,No,,,,1179660.0,7.806,40.543,57.738,779.44,5.36452085832342,0.0978,148.0319
Benin,2006,58858.0,No,,,,1217054.0,7.806,41.049,57.966,809.15,3.78217696540375,0.0484,72.7405
Benin,2007,121248.0,No,,,,1253556.0,7.806,41.558,58.249,912.34,1.29806813334152,0.0967,132.8978
Benin,2008,250609.0,No,,,,1291985.0,7.806,42.069,58.099,1060.6,7.94729876067854,0.194,236.2898
Benin,2009,79530.0,No,,,,1331319.0,7.806,42.58,58.258,1024.1,0.896072355749069,0.0597,77.6584
Benin,2010,242926.0,No,,,,1371648.0,7.806,43.093,58.387,973.24,2.20783532536524,0.1771,249.6054
Benin,2011,316185.0,No,,,,1413107.0,7.806,43.608,58.462,1059.41,2.7042390774728,0.2238,298.4539
Benin,2012,212949.0,No,,,,1455672.0,7.806,44.125,58.559,1071.53,6.74468253340712,0.1463,198.7336
Benin,2013,77427.0,No,,,,1499237.0,7.806,44.642,58.863,1168.93,0.428888888888884,0.0516,66.2375
Benin,2014,41406.0,No,,,,1544201.0,7.806,45.166,59.008,1204.4,-0.548757550948181,0.0268,34.3789
Benin,2015,547516.0,No,,,,1590495.0,7.806,45.695,59.123,1002.42,0.218785923536245,0.3442,546.1942
Benin,2016,761456.0,No,,,,1637698.0,7.806,46.229,59.283,1010.53,-0.793310145785624,0.465,753.5214
Bermuda,2010,189283.0,No,,,,52255.0,16.031,100.0,79.414,104111.0,,3.6223,1.8181
Bermuda,2011,297604.0,No,,,,52261.0,16.031,100.0,79.651,99049.79,,5.6946,3.0046
Bermuda,2013,334387.0,No,,,,52131.0,16.031,100.0,80.016,101705.21,,6.4144,3.2878
Bermuda,2014,313341.0,No,,,,52094.0,16.031,100.0,80.199,100961.58,,6.0149,3.1036
Bermuda,2015,314738.0,No,,,,52040.0,16.031,100.0,80.338,104856.2,,6.048,3.0016
Bermuda,2016,192197.0,No,,,,52028.0,16.031,100.0,80.476,108748.22,,3.6941,1.7674
Bhutan,2005,1058.0,No,,,,211797.0,8.388,30.965,65.875,1299.95,5.3126310463775,0.005,0.8139
Bhutan,2006,1475.0,No,,,,214656.0,8.388,31.712,66.499,1405.61,5.00045438022541,0.0069,1.0494
Bhutan,2007,856.0,No,,,,217165.0,8.388,32.469,67.152,1850.42,5.15611138758463,0.0039,0.4626
Bhutan,2010,1512.0,No,,,,224522.0,8.388,34.793,68.765,2435.58,7.03638316073019,0.0067,0.6208
Bhutan,2011,608.0,No,,,,227001.0,8.388,35.585,69.28,2787.98,8.848985699468,0.0027,0.2181
Bhutan,2012,523.0,No,,,,229529.0,8.388,36.371,69.759,2751.21,10.919656944683,0.0023,0.1901
Bolivia,1996,691802.0,No,,,,3208694.0,5.406,59.682,60.287,922.11,12.4254866180049,0.2156,750.238
Bolivia,1997,584728.0,No,,,,3267160.0,5.406,60.212,60.745,970.35,4.70844436028193,0.179,602.5949
Bolivia,1998,420283.0,No,,,,3325358.0,5.406,60.739,61.227,1022.15,7.67322895675083,0.1264,411.1755
Bolivia,1999,853286.0,No,,,,3383922.0,5.406,61.264,61.655,979.34,2.15951626835598,0.2522,871.2868
Bolivia,2000,5463043.0,No,,,,3442530.0,5.406,61.787,62.057,975.78,4.60822998872598,1.5869,5598.6421
Bolivia,2001,1117058.0,No,,,,3501094.0,5.406,62.306,62.538,930.17,1.58965377879568,0.3191,1200.9181
Bolivia,2002,1190288.0,No,,,,3560142.0,5.406,62.783,63.068,888.22,0.92825885161107,0.3343,1340.0824
Bolivia,2003,1369775.0,No,,,,3620280.0,5.406,63.248,63.455,893.01,3.33727499671534,0.3784,1533.8854
Bolivia,2004,1245142.0,No,,,,3681715.0,5.406,63.711,63.819,953.16,4.43738080101725,0.3382,1306.3305
Bolivia,2005,1062424.0,No,,,,3744302.0,5.406,64.17,64.182,1020.12,5.39323106890663,0.2837,1041.4696
Bolivia,2006,1404608.0,No,,,,3808676.0,5.406,64.628,64.529,1202.71,4.28239604802561,0.3688,1167.8692
Bolivia,2007,1707634.0,No,,,,3874384.0,5.406,65.082,64.939,1354.55,8.70560923578869,0.4407,1260.6652
Bolivia,2008,2673290.0,No,,,,3940343.0,5.406,65.535,65.299,1692.67,14.0068107702519,0.6784,1579.3332
Bolivia,2009,2139974.0,No,,,,4006510.0,5.406,65.984,65.656,1731.18,3.34645420142014,0.5341,1236.136
Bolivia,2010,2901999.0,No,,,,4072938.0,5.406,66.43,66.003,1929.78,2.50327605844241,0.7125,1503.7978
Bolivia,2011,3509975.0,No,,,,4139572.0,5.406,66.874,66.282,2315.52,9.88446419823883,0.8479,1515.8474
Bolivia,2012,3235659.0,No,,,,4206323.0,5.406,67.315,66.586,2575.6,4.51560291399376,0.7692,1256.2739
Bolivia,2013,3176532.0,No,,,,4273043.0,5.406,67.699,66.777,2870.02,5.73640023719607,0.7434,1106.7979
Bolivia,2014,3351483.0,No,,,,4339555.0,5.406,68.047,66.97,3041.43,5.76660074579144,0.7723,1101.9432
Bolivia,2015,3464984.0,No,,,,4405882.0,5.406,68.393,67.205,2996.01,4.05961041135645,0.7864,1156.5329
Bosnia and Herzegovina,2003,5882827.0,No,,,,2757825.0,6.921,43.33,76.449,2033.95,,2.1331,2892.3164
Bosnia and Herzegovina,2004,10133399.0,No,,,,2733051.0,6.921,43.648,76.489,2452.69,,3.7077,4131.545
Bosnia and Herzegovina,2005,9350137.0,No,,,,2703685.0,6.921,43.965,76.424,2739.61,,3.4583,3412.9445
Bosnia and Herzegovina,2006,9496050.0,No,,,,2681760.0,6.921,44.282,76.028,3166.13,6.12556615620285,3.541,2999.2609
Bosnia and Herzegovina,2007,10449596.0,No,,,,2648860.0,6.921,44.601,76.162,3931.49,1.50077710611542,3.9449,2657.9226
Bosnia and Herzegovina,2008,10298702.0,No,,,,2605379.0,6.921,44.92,76.3,4841.69,7.42704310332953,3.9529,2127.0883
Bosnia and Herzegovina,2009,9889475.0,No,,,,2560664.0,6.921,45.239,76.701,4539.92,-0.381464282453057,3.8621,2178.3368
Bosnia and Herzegovina,2010,9459017.0,No,,,,2515572.0,6.921,45.558,76.827,4506.48,1.99621236745887,3.7602,2098.9812
Bosnia and Herzegovina,2011,8608219.0,No,,,,2469587.0,6.921,45.878,76.963,4982.7,3.67125,3.4857,1727.6214
Bosnia and Herzegovina,2012,8653660.0,No,,,,2422275.0,6.921,46.199,77.037,4693.79,2.05267452001717,3.5725,1843.6402
Bosnia and Herzegovina,2013,8421325.0,No,,,,2383167.0,6.921,46.519,77.129,5034.57,-0.0930456838317588,3.5337,1672.7
Bosnia and Herzegovina,2014,9252207.0,No,,,,2352787.0,6.921,46.84,77.089,5206.06,-0.897194054194333,3.9324,1777.1995
Bosnia and Herzegovina,2015,8598959.0,No,,,,2322237.0,6.921,47.173,77.073,4662.26,-1.03602303425474,3.7029,1844.3757
Bosnia and Herzegovina,2016,8633815.0,No,,,,2292182.0,6.921,47.518,77.124,4928.57,-1.58410000000002,3.7666,1751.7891
Botswana,2000,26480.0,No,,,,603858.0,7.472,53.219,52.263,3450.51,8.60148514851491,0.0439,7.6742
Botswana,2001,64687.0,No,,,,616411.0,7.472,54.062,52.21,3205.95,6.55903767014862,0.1049,20.1772
Botswana,2002,24045.0,No,,,,628115.0,7.472,54.57,52.373,3103.68,8.03279662527486,0.0383,7.7473
Botswana,2003,324762.0,No,,,,639265.0,7.472,55.029,52.851,4193.57,9.18990265632739,0.508,77.4428
Botswana,2004,68320.0,No,,,,650573.0,7.472,55.488,53.573,4891.29,6.94570363654675,0.105,13.9677
Botswana,2005,101783.0,No,,,,662356.0,7.472,55.944,54.386,5297.78,8.6102252854644,0.1537,19.2124
Botswana,2006,198335.0,No,,,,674826.0,7.472,56.4,55.112,5291.59,11.5552187914379,0.2939,37.4812
Botswana,2007,62565.0,No,,,,688032.0,7.472,57.928,56.735,5528.58,7.08099847172693,0.0909,11.3166
Botswana,2008,166860.0,No,,,,701989.0,7.472,59.444,57.661,5503.07,12.7021883920076,0.2377,30.3213
Botswana,2009,191410.0,No,,,,716642.0,7.472,60.937,58.297,5082.93,8.02729703109582,0.2671,37.6574
Botswana,2010,278803.0,No,,,,731920.0,7.472,62.412,59.137,6215.73,6.94887658743103,0.3809,44.8544
Botswana,2011,548405.0,No,,,,746473.0,7.472,63.865,59.715,7287.38,8.45987233408583,0.7347,75.2541
Botswana,2012,253067.0,No,,,,759102.0,7.472,64.768,60.384,6595.54,7.53690261091916,0.3334,38.3694
Botswana,2013,336842.0,No,,,,770646.0,7.472,65.572,61.217,6666.91,5.88460707056817,0.4371,50.5245
Botswana,2014,322546.0,No,,,,781936.0,7.472,66.368,62.167,7122.36,4.40225309243427,0.4125,45.2864
Botswana,2015,136482.0,No,,,,793178.0,7.472,67.155,63.215,6141.2,3.06203169580558,0.1721,22.224
Botswana,2016,216255.0,No,,,,804519.0,7.472,67.933,64.32,6749.06,2.81495791361944,0.2688,32.0422
Brazil,1996,11716607.0,Yes,19,246,3.44,103447606.0,6.754,78.302,68.108,5179.13,15.7576656002606,0.1133,2262.2732
Brazil,1997,7046224.0,Yes,19,246,3.44,104996845.0,6.754,79.048,68.505,5299.4,6.92671251629154,0.0671,1329.6268
Brazil,1998,5446000.0,Yes,19,246,3.44,106570583.0,6.754,79.781,68.848,5105.89,3.19507629280052,0.0511,1066.6113
Brazil,1999,2376943.0,Yes,19,246,3.44,108134172.0,6.754,80.496,69.211,3493.57,4.85844749902667,0.022,680.3765
Brazil,2000,1838295.0,Yes,19,246,3.44,109631517.0,6.754,81.192,69.584,3766.55,7.04414105947266,0.0168,488.058
Brazil,2001,2042132.0,Yes,19,246,3.44,111069758.0,6.754,81.553,69.98,3176.29,6.84035902487523,0.0184,642.93
Brazil,2002,1321871.0,Yes,19,246,3.44,112457194.0,6.754,81.88,70.396,2855.94,8.45016437708331,0.0118,462.8497
Brazil,2003,1461311.0,Yes,19,246,3.44,113792293.0,6.754,82.203,70.884,3090.61,14.7149197228147,0.0128,472.8228
Brazil,2004,1367414.0,Yes,19,246,3.44,115085340.0,6.754,82.521,71.361,3663.82,6.59718509985963,0.0119,373.2208
Brazil,2005,1300682.0,Yes,19,246,3.44,116353504.0,6.754,82.834,71.832,4827.78,6.86953720898964,0.0112,269.4162
Brazil,2006,1585610.0,Yes,19,246,3.44,117591457.0,6.754,83.143,72.296,5934.15,4.18356812896909,0.0135,267.2009
Brazil,2007,2355265.0,Yes,19,246,3.44,118787962.0,6.754,83.448,72.73,7409.69,3.64127299102652,0.0198,317.8628
Brazil,2008,2280346.0,Yes,19,246,3.44,119931400.0,6.754,83.749,73.111,8908.33,5.67859390284168,0.019,255.9791
Brazil,2009,2897316.0,Yes,19,246,3.44,121010369.0,6.754,84.044,73.457,8678.66,4.88803479876799,0.0239,333.8437
Brazil,2010,4754350.0,Yes,19,246,3.44,122032215.0,6.754,84.335,73.779,11403.28,5.03872690108075,0.039,416.9283
Brazil,2011,3513159.0,Yes,19,246,3.44,123029383.0,6.754,84.631,74.047,13396.63,6.6364496221309,0.0286,262.242
Brazil,2012,4458371.0,Yes,19,246,3.44,124031950.0,6.754,84.923,74.335,12521.72,5.40349914036997,0.0359,356.051
Brazil,2013,8927863.0,Yes,19,246,3.44,125041328.0,6.754,85.209,74.609,12458.89,6.20431066640101,0.0714,716.5857
Brazil,2014,10710880.0,Yes,19,246,3.44,126053630.0,6.754,85.492,74.823,12274.99,6.32904015516139,0.085,872.5775
Brazil,2015,15418691.0,Yes,19,246,3.44,127055585.0,6.754,85.77,75.106,8936.2,9.02990102416136,0.1214,1725.4192
Brazil,2016,12401388.0,Yes,19,246,3.44,128027412.0,6.754,86.042,75.081,8836.29,8.73914352329393,0.0969,1403.461
Brunei Darussalam,1997,1517.0,No,,,,167938.0,10.26,69.666,73.326,18857.99,1.71156004489335,0.009,0.0804
Brunei Darussalam,1998,4325.0,No,,,,171812.0,10.26,70.17,73.584,14365.39,-0.4413793103449,0.0252,0.3011
Brunei Darussalam,2001,9944.0,No,,,,183340.0,10.26,71.652,74.209,18617.95,0.59589041095899,0.0542,0.5341
Brunei Darussalam,2002,6994.0,No,,,,187054.0,10.26,72.046,74.365,19037.79,-2.31497242459321,0.0374,0.3674
Brunei Darussalam,2003,3291.0,No,,,,190650.0,10.26,72.421,74.509,20961.18,0.299999999999967,0.0173,0.157
Brunei Darussalam,2004,23538.0,No,,,,194101.0,10.26,72.794,74.603,24716.66,0.814223994682613,0.1213,0.9523
Brunei Darussalam,2006,88750.0,No,,,,200565.0,10.26,73.529,74.753,34853.75,0.159888078345121,0.4425,2.5464
Brunei Darussalam,2012,433865.0,No,,,,223056.0,10.26,75.656,74.843,46968.65,0.111766261400307,1.9451,9.2373
Brunei Darussalam,2013,158500.0,No,,,,226161.0,10.26,75.997,74.854,44003.08,0.389205053123632,0.7008,3.602
Brunei Darussalam,2014,238399.0,No,,,,229213.0,10.26,76.332,74.862,41026.46,-0.207108731719822,1.0401,5.8109
Brunei Darussalam,2015,209131.0,No,,,,232217.0,10.26,76.663,74.88,30625.17,-0.488347420743522,0.9006,6.8287
Bulgaria,1996,939256.0,No,,,,5638151.0,5.985,68.007,70.8973170731707,1482.86,121.60754244925,0.1666,633.4084
Bulgaria,1997,946474.0,No,,,,5587629.0,5.985,68.231,70.3512195121951,1377.14,1058.37355921973,0.1694,687.2751
Bulgaria,1998,803546.0,Yes,4,47,1.79,5533972.0,5.985,68.454,71.0609756097561,1846.98,18.672204442064,0.1452,435.0594
Bulgaria,1999,469428.0,Yes,4,47,1.79,5485874.0,5.985,68.677,71.4121951219512,1690.38,2.57304281890206,0.0856,277.7056
